id,external_id,title,channel,duration_seconds,stratum_format,stratum_duration,sampling_source,v_tiene_transcripcion,v_fuente_transcripcion,v_transcripcion_auto,v_palabras_por_signo,v_tiene_puntuacion,v_cobertura_transcripcion,v_transcripcion_completa,v_tiene_metadatos,v_tiene_descripcion,v_apto_panel,ritmo_ppm,ritmo_cv,p_tramo_silencioso,palabras_por_frase,preguntas_1000w,mattr_200,p_palabras_contenido,hapax_ratio,long_media_palabra,muletillas_1000w,cifras_100w,anios_1000w,porcentajes_1000w,unidades_1000w,atribucion_1000w,conectores_1000w,matizadores_1000w,absolutos_1000w,ratio_matiz_absoluto,marcadores_estructura_1000w,capitulos_10min,tiene_indice,cta_1000w,patrocinio_1000w,anticipacion_1000w,promocional_1000w,enlaces_total,enlaces_externos,enlaces_fuente,tiene_fuentes_externas,desc_caracteres,desc_timestamps,titulo_palabras_clave,cobertura_titulo,foco_promesa,densidad_tema_100w,n_tags,titulo_p_mayusculas,titulo_exclamaciones,titulo_es_pregunta,titulo_superlativos,titulo_numero_lista,titulo_banderas,et_porcion,et_formato,et_caducidad,et_promesa,et_trazabilidad,et_navegabilidad,et_calidad_dato,et_idioma,et_categoria_yt
465,7vsX6_qUshM,*RETO DE COMIDA IMPOSIBLE* 😱ESTIKK COME POR 1€ AL DÍA DURANTE UNA SEMANA😱,Fufisito,2253,deporte_gaming,largo,busqueda_semilla,1,youtube_auto,1,10.4,1,1.21,1,1,1,1,181.8,0.305,0.039,10.4,9.52,0.5626,0.434,0.618,3.85,18.17,3.69,0.29,0.0,2.05,0.15,11.14,1.61,5.57,0.348,0.73,0.0,0,0.44,0.29,1.17,0.73,16,11,0,1,1111,0,5,0.8,0.002,0.72,25,1.0,0,0,0,0,1,largo,directo,perecedero,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,Sports
467,sqa382YfyZk,🥵🥵Y ENTONCES... JUEGO AL SHADY PART OF ME🤑🤑 - GAMEPLAY EN ESPAÑOL,EL BRAYAN,2612,deporte_gaming,largo,busqueda_semilla,1,youtube_auto,1,,0,0.31,0,1,1,0,46.1,0.518,0.08,,,0.5686,0.448,0.754,4.04,10.97,0.85,0.5,0.0,0.0,1.0,11.47,3.99,3.99,1.0,0.5,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,497,0,4,0.5,0.013,0.65,12,1.0,0,0,0,0,1,largo,directo,perecedero,declarativa,solo_enlaces_propios,bloque_continuo,transcripcion_parcial,es,Gaming
506,lAZARLOM9_s,EVOLUCIÓN de Videojuegos de RALLY | Análisis de Tiempo de Videojuegos,Tiempo de Videojuegos,1817,deporte_gaming,largo,busqueda_semilla,1,youtube_auto,1,1866.5,0,0.82,1,1,1,1,123.3,0.433,0.131,,,0.5873,0.47,0.687,4.23,25.18,4.9,7.77,0.54,1.88,0.0,6.7,1.34,8.3,0.209,0.0,0.0,0,0.27,0.27,0.0,0.54,4,1,0,1,338,0,6,0.8,0.005,2.44,5,0.31,0,0,0,0,0,largo,explicativo,perenne,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,Gaming
461,3HS2W77-QBE,VlogMas 5- Navidades en el pueblo,Teresa López Cerdán ,2413,deporte_gaming,largo,chart_canal,1,youtube_auto,1,10.8,1,1.07,1,1,1,1,160.5,0.316,0.025,10.8,12.4,0.5666,0.442,0.627,4.06,19.37,1.89,0.0,0.0,1.7,0.0,14.1,0.77,9.3,0.13,0.31,0.0,0,0.15,0.0,0.15,0.15,2,1,0,1,816,0,3,0.667,0.005,0.36,0,0.115,0,0,0,0,0,largo,sin_clasificar,perenne,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,Sports
475,i5UzRW7Uhdk,La Tienda de Ramen,Rubius Z,2717,deporte_gaming,largo,chart_canal,1,youtube_auto,1,5.2,1,0.79,1,1,1,1,119.2,0.289,0.011,5.2,24.64,0.5912,0.515,0.625,4.09,25.57,2.61,0.0,0.19,0.37,0.0,6.3,1.3,8.71,0.195,0.0,0.0,0,0.37,0.0,0.0,0.37,3,1,0,1,148,0,2,1.0,0.005,1.52,27,0.2,0,0,0,0,0,largo,sin_clasificar,perecedero,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,Gaming
464,CO7SGjxXgL0,CLASE ENFERMERO🚑 HOSPITAL DE ANIMALES CON MIS AMIGOS! #1,ElAbrahaham,1824,deporte_gaming,largo,chart_canal,1,youtube_auto,1,5.3,1,1.19,1,1,1,1,178.6,0.168,0.0,5.3,24.68,0.5471,0.48,0.625,3.98,25.23,1.6,0.0,0.0,0.74,0.18,4.79,0.18,8.29,0.077,0.74,0.0,0,0.18,0.0,0.55,0.18,5,0,0,0,354,0,5,1.0,0.002,0.92,29,1.0,1,0,0,0,2,largo,directo,perecedero,declarativa,solo_enlaces_propios,bloque_continuo,transcripcion_automatica,es,Gaming
463,Mc-nDtGMVlo,Charlita chill sin shinys (Obvio) - Pokemon Quetzal con Shinys Full Odds Ep. 2,Luismi_6,2955,deporte_gaming,largo,busqueda_semilla,1,youtube_auto,1,,0,0.83,1,1,1,1,123.9,0.314,0.02,,,0.5428,0.441,0.567,3.92,21.31,2.28,0.16,0.66,2.29,0.33,17.7,1.8,6.06,0.351,0.16,0.0,0,0.16,0.0,0.0,0.16,3,0,0,0,357,0,9,0.375,0.001,1.48,3,0.133,0,0,0,0,0,largo,sin_clasificar,perenne,declarativa,solo_enlaces_propios,bloque_continuo,transcripcion_automatica,es,Gaming
462,mqxfYKNEgKs,Adios Youtube... ahora soy Organizador de Libros 📚📚📚,JuegaGerman,4070,deporte_gaming,largo,chart_canal,1,youtube_auto,1,6.4,1,1.21,1,1,1,1,180.8,0.122,0.0,6.4,20.23,0.4978,0.456,0.502,4.06,33.52,3.8,0.0,0.0,2.94,0.16,9.38,2.53,5.14,0.537,0.98,0.0,0,0.33,0.0,0.73,0.33,6,1,0,1,391,0,5,0.4,0.001,1.34,7,0.103,0,0,0,0,0,muy_largo,sin_clasificar,perenne,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,Gaming
470,4MJGYOnvZwk,Resident Evil 4  Remake Despues de 20 Años.. Por Que me Ataca Bubba y Cazadora!! Capitulo 2 Completo,Dein30,2806,deporte_gaming,largo,busqueda_semilla,1,youtube_auto,1,1151.0,0,0.16,0,1,1,0,24.6,0.682,0.181,,,0.6035,0.51,0.76,4.06,13.03,1.22,0.0,0.0,0.0,0.0,1.74,0.0,6.95,0.067,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,28,0,10,0.1,0.91,0.09,4,0.162,2,0,0,0,1,largo,explicativo,perenne,declarativa,solo_enlaces_propios,bloque_continuo,transcripcion_parcial,es,Gaming
468,pwwSUwL335s,MI PRIMERA VEZ JUGANDO ELDEN RING CON LA GANGA | WESTCOL,WestCOL,2889,deporte_gaming,largo,chart_canal,1,youtube_auto,1,5.1,1,0.89,1,1,1,1,132.8,0.319,0.021,5.1,20.95,0.4761,0.461,0.56,3.91,10.48,1.45,0.0,0.16,0.31,0.0,2.19,0.0,5.78,0.08,0.31,0.0,0,0.0,0.0,1.41,0.0,8,2,0,1,438,0,6,0.333,0.119,0.08,16,1.0,0,0,0,0,1,largo,sin_clasificar,perecedero,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,Gaming
473,_b-lpaZRSgg,EL JUEGO DE DESEMPAQUETAR,Juja,1865,deporte_gaming,largo,busqueda_semilla,1,youtube_auto,1,,0,0.57,1,1,1,1,85.5,0.441,0.127,,,0.6042,0.431,0.75,4.04,9.4,1.81,1.5,0.0,0.38,1.13,11.28,1.5,4.14,0.431,0.0,0.0,0,0.0,0.0,0.38,0.0,5,1,0,1,292,0,2,0.5,0.153,0.11,3,1.0,0,0,0,0,1,largo,sin_clasificar,perenne,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,Gaming
472,1PNl2YSCpcY,Finjo tener un NOVIO FALSO 😱 BROMA a Mi NOVIO en Roblox,Lovely Ela,3560,deporte_gaming,largo,chart_canal,1,youtube_auto,1,7.3,1,1.31,1,1,1,1,196.0,0.141,0.0,7.3,22.53,0.49,0.438,0.526,3.77,14.88,0.65,0.0,0.0,0.0,0.0,7.22,0.86,6.02,0.209,1.2,0.0,0,0.09,0.0,1.98,0.09,4,3,1,1,512,0,6,0.4,0.001,0.21,0,0.535,0,0,0,0,1,largo,sin_clasificar,perenne,declarativa,con_fuentes_verificables,bloque_continuo,transcripcion_automatica,es,Gaming
469,vZ-xHJcMjGI,VUELVO A JUGAR EN PC DESPUES DE MUCHO TIEMPO EN FREE FIRE PARA LLEGAR A GRAN MAESTRO !! - TheDonato,TheDonato,10755,deporte_gaming,largo,chart_canal,1,youtube_auto,1,5.8,1,0.74,1,1,1,1,110.7,0.344,0.056,5.8,20.77,0.5541,0.482,0.544,3.9,22.08,2.5,0.0,0.71,2.07,0.1,8.52,1.41,6.2,0.285,0.45,0.0,0,0.0,0.0,0.3,0.0,1,1,0,1,59,0,10,0.8,0.009,0.48,0,0.909,2,0,0,0,2,muy_largo,sin_clasificar,perenne,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,Gaming
471,6gyDjLPwm9o,PRIMERA HORA DE JUEGO | PARTE #1 | PLANTS VS ZOMBIES,ChequioProGamer,3732,deporte_gaming,largo,busqueda_semilla,1,youtube_auto,1,3720.5,0,0.8,1,1,1,1,119.6,0.271,0.008,,,0.6081,0.484,0.552,4.24,15.72,2.35,0.0,0.13,0.27,0.0,10.89,0.54,6.45,0.15,1.61,0.0,0,0.13,0.13,1.48,0.27,2,0,0,0,2200,0,6,1.0,0.001,1.16,19,1.0,0,0,0,0,1,muy_largo,sin_clasificar,perecedero,declarativa,solo_enlaces_propios,bloque_continuo,transcripcion_automatica,es,Gaming
474,WsRdc-FMrwE,Tengo que DESTRUIR mi CASA 🧨🏡🔥!! (adiós 😭) - LEGO Fortnite #11 TEKENDO,TEKENDO GAMES,2216,deporte_gaming,largo,busqueda_semilla,1,youtube_auto,1,,0,0.93,1,1,1,1,139.7,0.228,0.0,,,0.5109,0.45,0.537,4.02,29.07,1.28,0.0,0.0,0.19,0.0,8.72,0.19,4.26,0.145,0.78,0.0,0,0.39,0.0,0.19,0.39,5,3,0,1,446,0,7,0.571,0.001,1.3,6,0.543,2,0,0,0,2,largo,sin_clasificar,perenne,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,Gaming
477,fff6xiQhrT8,[ESP] [CONSOLA ][PC] [FS22]  TERRALAND #02 VAMOS A SEMBRAR OLIVOS PERO... ¿CONSEGUIREMOS EL 100%?,GabyMasaru,10764,deporte_gaming,largo,busqueda_semilla,1,youtube_auto,1,1450.9,0,0.49,1,1,1,1,72.8,0.687,0.248,,,0.5434,0.41,0.598,4.04,14.93,2.58,0.38,1.23,1.84,0.23,15.47,1.84,6.28,0.345,1.46,0.0,0,0.0,0.0,0.23,0.0,6,0,0,0,871,0,6,0.667,0.006,0.21,17,1.0,0,1,0,0,1,muy_largo,directo,perecedero,pregunta,solo_enlaces_propios,bloque_continuo,transcripcion_automatica,es,Gaming
479,oIJP9bgqYnQ,He CAMBIADO TODO EL EQUIPO  * Muchísimos fichajes nuevos * MODO CARRERA IMPOSIBLE 5,Spursito El Mejor,2499,deporte_gaming,largo,chart_canal,1,youtube_auto,1,11.2,1,1.32,1,1,1,1,198.6,0.181,0.012,11.2,8.7,0.5498,0.448,0.543,4.1,26.59,2.86,0.24,0.12,7.49,0.12,12.93,1.57,9.67,0.204,0.36,0.0,0,1.09,0.0,0.0,1.09,4,0,0,0,498,0,8,0.75,0.01,0.22,22,0.636,0,0,0,0,1,largo,sin_clasificar,perenne,declarativa,solo_enlaces_propios,bloque_continuo,transcripcion_automatica,es,Gaming
478,fMdlt_DS1ng,EL 4K MÁS RÁPIDO DEL OESTE | 4 POVS | Mixwell,mixwell,1809,deporte_gaming,largo,chart_canal,1,youtube_auto,1,4.7,1,0.55,1,1,1,1,82.2,0.425,0.098,4.7,11.7,0.5559,0.518,0.63,3.92,27.04,3.71,0.0,0.0,0.4,0.0,4.44,1.61,8.88,0.225,0.0,0.0,0,0.0,0.0,0.81,0.0,13,4,0,1,872,0,4,0.25,0.411,0.04,36,0.806,0,0,0,0,1,largo,resumen_evento,perecedero,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,Gaming
486,7Wh_JjWk_oI,Entre en Golden Light y NO CREERAS lo que paso despues,Juanca morocho,7538,deporte_gaming,largo,busqueda_semilla,1,youtube_auto,1,,0,0.46,1,1,1,1,68.7,0.495,0.103,,,0.5278,0.456,0.596,3.85,14.01,1.48,0.23,0.0,0.35,0.12,3.71,0.23,5.56,0.12,1.04,0.0,0,0.12,0.0,0.69,0.12,0,0,0,0,392,0,5,0.8,0.008,0.22,18,0.273,0,0,0,0,0,muy_largo,directo,perenne,declarativa,sin_enlaces,bloque_continuo,transcripcion_automatica,es,Gaming
485,q6_rYJ_JF64,ARK NOVA - Cómo se juega - TUTORIAL - Juego de Mesa,unna,2395,deporte_gaming,largo,busqueda_semilla,1,youtube_auto,1,,0,1.22,1,1,1,1,183.3,0.108,0.0,,,0.5252,0.467,0.522,4.53,14.07,4.86,0.0,0.0,2.19,0.27,15.44,2.19,4.24,0.568,2.05,0.0,0,0.14,0.0,0.68,0.14,1,1,0,1,702,0,5,0.6,0.001,0.11,41,0.486,0,0,0,0,0,largo,lista_ranking,perenne,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,Gaming
487,pm5PV_bY6E0,MODO HISTORIA Episodio.6 - EA FC 2025,ROBERT PG,5201,deporte_gaming,largo,chart_canal,1,youtube_auto,1,7.7,1,1.3,1,1,1,1,194.9,0.14,0.006,7.7,10.18,0.5669,0.486,0.552,4.14,17.46,2.47,0.06,0.24,4.5,0.0,4.03,0.47,6.04,0.148,0.95,0.0,0,0.24,0.0,0.06,0.24,3,1,0,1,227,0,4,0.5,0.406,0.02,9,0.708,0,0,0,0,1,muy_largo,conversacion_larga,perecedero,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,Gaming
484,nSgdXqFpwEQ,The House of Dead Remake | Juego Completo en Español (Sub) | PC Ultra 4K 60FPS,RockDevil,2021,deporte_gaming,largo,busqueda_semilla,0,ninguna,0,,0,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,1.48,1,,,,,2,0,0,0,1402,5,8,,,,6,0.268,0,0,0,0,0,largo,sin_clasificar,perenne,declarativa,solo_enlaces_propios,con_indice,sin_transcripcion,es,Gaming
490,I_etbzqfgzY,EN DIRECTO - ¿Qué va a pasar con Rodri? Q&A con David Bernabeu,SPORT,6897,deporte_gaming,largo,chart_canal,1,youtube_auto,1,17.5,1,1.07,1,1,1,1,159.9,0.393,0.096,17.5,11.97,0.5502,0.444,0.571,4.15,20.3,2.36,0.54,0.71,6.64,0.6,10.56,1.25,6.8,0.24,0.44,0.0,0,0.22,0.0,0.11,0.22,4,0,0,0,763,0,5,0.8,0.001,0.67,6,0.326,0,1,0,0,0,muy_largo,directo,perecedero,pregunta,solo_enlaces_propios,bloque_continuo,transcripcion_automatica,es,Sports
491,O-iAtaHoSVs,ORIBE PERALTA | del BARRIO a PROFESIONAL | LA ENTREVISTA con DAVID MEDRANO,David Medrano Oficial,3046,deporte_gaming,largo,busqueda_semilla,1,youtube_auto,1,,0,0.96,1,1,1,1,143.9,0.159,0.0,,,0.5512,0.427,0.588,4.17,11.91,1.51,1.37,0.0,2.74,0.0,14.51,1.64,6.43,0.309,0.41,0.0,0,0.0,0.0,0.14,0.0,5,0,0,0,913,0,7,0.857,0.02,0.27,25,0.883,0,0,0,0,1,largo,conversacion_larga,perecedero,declarativa,solo_enlaces_propios,bloque_continuo,transcripcion_automatica,es,Sports
492,x6pwjlpLz9U,Rec Room Juego Gratis - jugando cualquier juego de Rec Room con subs y hablando,{RXZ}monitofeliz,3780,deporte_gaming,largo,busqueda_semilla,1,youtube_auto,1,,0,0.1,0,1,1,0,15.0,0.922,0.246,,,0.5837,0.45,0.791,3.83,25.42,2.22,1.06,1.06,1.06,2.12,5.3,1.06,10.59,0.141,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,85,0,9,0.143,0.605,0.11,4,0.094,0,0,0,0,0,muy_largo,directo,perenne,declarativa,sin_enlaces,bloque_continuo,transcripcion_parcial,es,Gaming
436,S3_NPYbRtTk,Si mete el gol vamos a Champions League - 5 Equipos luchan por un cupo a Champions League FIFA 22,SergioGameplayer,1219,deporte_gaming,medio,busqueda_semilla,1,youtube_auto,1,,0,0.88,1,1,1,1,131.4,0.318,0.0,,,0.6178,0.517,0.668,4.41,14.24,2.36,0.0,0.0,8.24,0.0,6.74,1.12,8.99,0.171,2.25,0.0,0,0.0,0.0,0.37,0.0,4,1,0,1,256,0,9,0.571,0.022,0.67,0,0.135,0,0,0,0,0,medio,sin_clasificar,perenne,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,Gaming
448,Xf6zWRK94LQ,PUEDO ACTIVAR el MODO SNAP con OTRO PERSONAJE ?? || YANDERE SIMULATOR BUGS #34,JasonMM,862,deporte_gaming,medio,busqueda_semilla,1,youtube_auto,1,7.3,1,1.58,1,1,1,1,236.9,0.175,0.034,7.3,17.04,0.5216,0.463,0.621,3.96,32.62,0.71,0.0,0.29,0.59,0.29,24.39,1.76,8.82,0.242,0.59,0.0,0,0.0,0.0,0.0,0.0,2,1,0,1,348,0,8,1.0,0.002,3.94,20,0.914,0,1,0,0,1,medio,sin_clasificar,perenne,pregunta,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,Gaming
458,LwO3Yofo2ww,TENGO QUE SALVARLA AUNQUE MI VIDA ESTÉ EN PELIGRO | SOBREVIVE AL ASESINO ROBLOX | CRYSTALSIMS,CrystalSims,949,deporte_gaming,medio,busqueda_semilla,1,youtube_auto,1,,0,0.92,1,1,1,1,137.4,0.233,0.031,,,0.5665,0.439,0.661,4.07,19.33,0.69,0.0,0.0,0.0,0.0,16.11,3.22,12.89,0.278,1.84,0.0,0,0.0,0.0,0.0,0.0,12,2,0,1,3109,7,9,0.667,0.015,0.97,25,1.0,0,0,0,0,1,medio,sin_clasificar,perenne,declarativa,con_enlaces_externos,timestamps_en_descripcion,transcripcion_automatica,es,Gaming
433,0LL6FTj32qU,😵 MI PRIMERA VEZ CON BERSERKER HÉROE EN CLASH ROYALE,BaleGG,1072,deporte_gaming,medio,chart_canal,1,youtube_auto,1,13.2,1,1.32,1,1,1,1,197.8,0.111,0.0,13.2,5.09,0.5842,0.477,0.595,4.53,13.02,1.33,0.0,0.0,3.4,0.0,6.23,3.96,2.26,1.616,0.0,0.0,0,0.85,0.0,0.0,0.85,5,3,0,1,540,0,5,1.0,0.005,2.15,38,1.0,0,0,0,0,1,medio,lista_ranking,perenne,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,Gaming
453,yhKUtZrRIu0,Logitech Racing Adapter: una gran solución... a un problema que nunca debió existir,Heikki360ES,995,deporte_gaming,medio,busqueda_semilla,1,youtube_auto,1,,0,1.18,1,1,1,1,176.8,0.22,0.029,,,0.5351,0.43,0.612,4.2,17.05,2.35,0.0,0.68,2.73,0.0,9.21,2.39,4.77,0.548,2.05,4.22,1,0.34,0.0,0.0,0.34,29,26,0,1,2824,7,9,0.667,0.027,1.67,13,0.045,0,0,0,0,0,medio,sin_clasificar,perenne,declarativa,con_enlaces_externos,con_indice,transcripcion_automatica,es,Gaming
430,2Ti65fNL6G8,KAKUL SAYDON / PUERTA 1 / BERSERK lvl.1485 / CHUCLERS GUILD GAMEPLAY / by Chiessa,Charlie Baths™ (ESP),668,deporte_gaming,medio,busqueda_semilla,1,youtube_auto,1,,0,0.24,0,1,1,0,36.6,0.651,0.217,,,0.556,0.493,0.771,4.15,17.16,2.7,0.0,2.45,0.0,0.0,4.9,0.0,2.45,0.169,0.0,0.0,0,0.0,0.0,0.0,0.0,16,1,0,1,1808,0,9,0.111,0.931,0.25,22,0.807,0,0,0,0,1,medio,sin_clasificar,perenne,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_parcial,es,Gaming
441,BN_SmWDlpPs,ME ENFRENTE a 1000 ZOMBIES en SOBREVIVE AL APOCALIPSIS en ROBLOX,Yuyo Chocomilk,1682,deporte_gaming,medio,chart_canal,1,youtube_auto,1,4.4,1,0.53,1,1,1,1,79.1,0.395,0.053,4.4,30.22,0.5291,0.524,0.62,4.18,9.02,2.98,0.0,0.0,0.9,0.0,4.06,2.26,5.86,0.434,0.0,0.0,0,0.0,0.0,8.12,0.0,9,2,0,1,779,0,6,0.5,0.004,1.17,15,0.9,0,0,0,0,1,medio,sin_clasificar,perenne,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,Gaming
450,2wSdeI83g-c,Los 7 ERRORES de PRINCIPIANTE al comprar la Nintendo Switch 2  ❌️,Ray Bacon,961,deporte_gaming,medio,chart_canal,1,youtube_auto,1,14.3,1,1.39,1,1,1,1,208.0,0.202,0.03,14.3,13.81,0.5703,0.459,0.646,4.3,12.61,4.38,0.0,0.6,1.5,0.6,17.41,0.3,5.4,0.136,0.3,4.99,1,1.2,0.0,1.5,1.2,23,7,0,1,3087,18,5,0.8,0.004,3.66,13,0.449,0,0,0,0,0,medio,sin_clasificar,perenne,declarativa,con_enlaces_externos,con_indice,transcripcion_automatica,es,Gaming
439,pMIM4dmVIOI,Rutina Para Abdomen Bajo (11 Minutos) Vamos atacar los Abdominales Inferiores,Chuy Almada,785,deporte_gaming,medio,busqueda_semilla,1,youtube_auto,1,,0,0.53,1,1,1,1,79.3,0.528,0.074,,,0.5997,0.454,0.797,4.38,7.71,4.92,0.0,0.0,8.68,0.0,3.86,0.0,10.61,0.045,0.96,0.0,0,2.89,0.0,0.0,2.89,8,3,0,1,1377,0,7,0.714,0.091,1.25,25,0.127,0,0,0,0,0,medio,sin_clasificar,perenne,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,Sports
437,TbLDJXiaV2s,Empezar en VALHEIM. Vamos a ver que tal hacemos el Vikingo.,ZoOnder Gaming,1742,deporte_gaming,medio,busqueda_semilla,1,youtube_auto,1,,0,1.1,1,1,1,1,165.4,0.233,0.034,,,0.5723,0.444,0.669,4.21,12.7,1.87,0.0,0.0,0.42,0.62,11.04,1.25,3.75,0.412,2.71,0.0,0,0.21,0.0,0.42,0.21,2,1,0,1,616,0,4,0.75,0.024,0.25,34,0.213,0,0,0,0,0,medio,sin_clasificar,perenne,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,Gaming
451,ShbqalOPzGM,DUO VS. SQUAD MIENTRAS LOS PIBES JUEGAN UN FIFA Y NAME QUIEN SABE QUE HARÁ,The Profe FF,904,deporte_gaming,medio,busqueda_semilla,1,youtube_auto,1,,0,0.24,0,1,1,0,36.0,0.526,0.161,,,0.6271,0.452,0.866,4.03,5.54,3.87,0.0,0.0,1.85,0.0,9.23,1.85,3.69,0.561,0.0,0.0,0,0.0,0.0,0.0,0.0,3,1,0,1,263,0,8,0.125,0.537,0.18,0,1.0,0,0,0,0,1,medio,sin_clasificar,perecedero,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_parcial,es,Gaming
459,5zJnXbtS4HA,ASI SORPRENDI A DEJAVU CON ESTOS TIROS DEL AWM 😱🔥 FREE FIRE,NEK7,1444,deporte_gaming,medio,chart_canal,1,youtube_auto,1,4.8,1,0.56,1,1,1,1,84.0,0.434,0.041,4.8,11.38,0.5124,0.506,0.607,3.91,11.38,2.62,0.0,0.0,0.0,0.0,2.47,0.49,2.47,0.333,0.0,0.0,0,0.0,0.0,0.0,0.0,7,2,0,1,331,0,5,0.0,,,0,1.0,0,0,0,0,1,medio,sin_clasificar,perenne,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,Gaming
427,Nyq0zDsr-X0,ÚLTIMA HORA GASLY RENUEVA CON ETORO PERO LA PRIORIDAD ES FRANCO COLAPINTO AHORA PARA BRIATORE ALPINE,Sportmaniaticos.com,997,deporte_gaming,medio,chart_canal,1,youtube_auto,1,18.0,1,1.24,1,1,1,1,186.2,0.24,0.029,18.0,10.67,0.5853,0.459,0.659,4.41,17.78,1.94,2.26,0.0,0.97,1.94,10.02,0.32,10.34,0.076,0.65,0.0,0,0.32,0.32,0.0,0.65,12,6,0,1,3591,0,11,0.909,0.004,2.26,29,1.0,0,0,0,0,1,medio,explicativo,perecedero,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,Sports
428,T0lHhu0skJ4,Tampa Bay Buccaneers vs. San Francisco 49ers | Semana 11 NFL 2023 | NFL Highlights Resumen en españo,Mundo NFL,686,deporte_gaming,medio,busqueda_semilla,1,youtube_auto,1,,0,0.64,1,1,1,1,95.3,0.301,0.043,,,0.6103,0.502,0.695,4.14,5.5,4.77,0.0,0.0,4.59,0.0,1.83,0.0,1.83,0.215,0.92,0.0,0,0.0,0.0,0.0,0.0,11,1,0,1,1775,0,9,0.333,0.075,0.92,27,0.194,0,0,0,0,0,medio,resumen_evento,perecedero,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,Sports
429,T17M2JQkk7A,El Turbio y Extraño Mundo de la NINTENDO VENEZOLANA,Facu Peralta,1083,deporte_gaming,medio,chart_canal,1,youtube_auto,1,24.9,1,1.26,1,1,1,1,189.1,0.197,0.027,24.9,1.76,0.6088,0.477,0.68,4.63,12.6,1.88,1.76,0.29,5.86,0.0,20.8,0.59,9.67,0.107,0.29,0.0,0,0.29,0.0,0.59,0.29,4,1,0,1,255,0,5,0.6,0.001,2.05,0,0.512,0,0,0,0,1,medio,sin_clasificar,perenne,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,Gaming
438,7SMdNzDKIC4,Un HACKER muy OBVIO me roba un RAIDEO - Rust,Volcano,1047,deporte_gaming,medio,busqueda_semilla,1,youtube_auto,1,,0,0.33,0,1,1,0,49.5,1.039,0.343,,,0.6075,0.48,0.728,3.88,19.68,2.55,1.16,0.0,2.31,0.0,2.31,1.16,5.79,0.264,0.0,0.0,0,0.0,0.0,1.16,0.0,7,1,0,1,769,0,5,0.0,,,36,0.559,0,0,0,0,1,medio,sin_clasificar,perecedero,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_parcial,es,Gaming
432,sTVw4vX9ugk,"Me Hice Pasar por NOOB, después COMPRÉ EL PICO MÁS CHETADO en Roblox!",Dagar Roblox,941,deporte_gaming,medio,chart_canal,1,youtube_auto,1,6.5,1,1.39,1,1,1,1,208.8,0.125,0.031,6.5,12.83,0.541,0.509,0.519,4.28,8.25,1.77,1.53,0.0,1.53,0.0,11.61,2.14,12.52,0.203,0.0,0.0,0,0.61,0.0,20.16,0.61,0,0,0,0,205,0,8,0.875,0.001,2.75,5,0.545,1,0,0,0,2,medio,sin_clasificar,perenne,declarativa,sin_enlaces,bloque_continuo,transcripcion_automatica,es,Gaming
435,Yq8aZg_WLAE,MECCHA CHAMELEON CON IBAI (y otra gente),AGUSTIN51 WORLD,1588,deporte_gaming,medio,chart_canal,1,youtube_auto,1,5.5,1,1.14,1,1,1,1,171.1,0.156,0.0,5.5,32.02,0.5033,0.468,0.6,3.81,28.71,1.83,0.22,0.22,7.07,0.44,3.75,0.22,4.2,0.153,0.0,0.0,0,0.0,0.0,0.88,0.0,1,0,0,0,391,0,4,0.5,0.127,0.15,17,0.688,0,0,0,0,1,medio,sin_clasificar,perenne,declarativa,solo_enlaces_propios,bloque_continuo,transcripcion_automatica,es,Gaming
